Hs,Tp,Direction,damp_config,heave_std,pitch_std,roll_std,heave_max,pitch_max,roll_max
2.0,6.59,45,DOFbest,0.3633702687514648,1.3389757647306666,2.1858725012114184,1.183660538216781,5.3635511723367175,8.664030354262243
2.0,6.59,90,DOFbest,0.3429294301787788,1.421639760920398,1.4836252006631163,1.082730515519395,5.105724182497895,6.137351112966146
2.0,6.59,135,DOFbest,0.3556804004968013,0.8628433587999941,0.9703022987820324,1.1696212780681188,4.130072904593123,4.17445575316277
2.0,6.59,180,DOFbest,0.3838722617802307,2.925518357188241,0.000367357709093,1.2708744294400085,12.56041453604394,0.0011344681993462
2.0,7.09,0,DOFbest,0.3606466793080369,1.947077766378037,0.0002735673899954,1.082442543660869,6.650640480664732,0.0010296694014882
2.0,7.09,45,DOFbest,0.3968721569463341,1.388431755013288,2.2577546054688318,1.297271777552873,5.2407656579901305,8.327612887814473
2.0,7.09,90,DOFbest,0.3769677804695395,1.4453398164066729,1.577655157503855,1.2001486142599895,5.094117673991163,5.794027919242544
2.0,7.09,135,DOFbest,0.3878155218596536,0.8828377206112529,1.0489462242627352,1.2524620377567677,3.556619806957544,4.068756958942077
2.0,7.09,180,DOFbest,0.4165587030397222,2.965197269235172,0.0003873794967641,1.345997598235016,11.439501957811244,0.0011527350366593
2.0,7.59,0,DOFbest,0.3842081953003571,1.8964702895365704,0.0002825469284571,1.1239219703886467,7.135080196980517,0.0009695956456422
2.0,7.59,45,DOFbest,0.4209090910439204,1.3964686753530844,2.26107554032446,1.2802989852335882,5.4936345215017575,8.674796718881243
2.0,7.59,90,DOFbest,0.4022742000299958,1.425469988261033,1.6209434037930397,1.1747789826335913,4.863628935670217,6.421018027748373
2.0,7.59,135,DOFbest,0.4114494698498955,0.8785017960076927,1.092535394551873,1.2588150586571083,3.600133432847321,4.120860800648985
2.0,7.59,180,DOFbest,0.4393660918353511,2.924225676195761,0.0003951579607491,1.3479495190155566,12.21972847182138,0.0012858348807903
4.0,6.59,0,DOFbest,0.5093313883558812,3.493587506771363,0.0003328519097795,1.4592629713282532,12.35999020608264,0.0017768635314422
4.0,6.59,45,DOFbest,0.568693026778843,2.729334117583045,4.345866330266198,1.8360810798727945,9.98849058015283,16.778829492167688
4.0,6.59,90,DOFbest,0.5370428904470178,2.573942088680716,3.3068879681587533,1.6658521583125392,8.415371999745282,13.923327611957438
4.0,6.59,135,DOFbest,0.5649367411168202,1.970698548623152,2.089912061122357,1.7697967930459977,8.77284501541416,9.038899614177057
4.0,6.59,180,DOFbest,0.5981344312612918,5.85205443704368,0.0005096119990286,1.810484051741908,22.767271864070768,0.0018929828316502
4.0,7.09,0,DOFbest,0.5675544275572302,3.472697329094933,0.0003616128217574,1.655821772823113,12.347521266039315,0.0014469016212379
4.0,7.09,45,DOFbest,0.6333136980049661,2.8148158529097502,4.479598281103771,1.986868289009788,9.894097731163178,17.982963386973967
4.0,7.09,90,DOFbest,0.6007845400021166,2.5795980002166976,3.468669937760779,1.8091484510421825,8.418121514614374,13.81320052911346
4.0,7.09,135,DOFbest,0.6250432182397784,2.0063368116153093,2.227973040119731,1.9449816672073768,8.414508497158637,8.826459111348871
4.0,7.09,180,DOFbest,0.6592323458727174,5.921313301352142,0.000551545295844,2.026166111207588,21.728479708743148,0.0018407331804045
4.0,7.59,0,DOFbest,0.6168738174937647,3.4145773699482445,0.0003811131757079,1.7655146632687364,13.417166908986594,0.0029339993888256
4.0,7.59,45,DOFbest,0.6857676035109767,2.834846188830275,4.495345759447392,1.994222678130756,10.810583174695624,16.885088254586528
4.0,7.59,90,DOFbest,0.6533363424273854,2.5291658465957947,3.5217873649686067,1.877025460982044,8.029122822957321,15.08875082020434
4.0,7.59,135,DOFbest,0.6731680690260751,1.9941986542510115,2.2980596974720453,1.929444980478562,8.440673979805402,8.792604901991208
4.0,7.59,180,DOFbest,0.7099963245006233,5.869297237112909,0.0005736386796828,2.026122684441204,23.01813489922757,0.0022089525524676
