filename,Hs,Tp,Tz,Direction,Damp_Heave,Damp_Roll,Damp_Pitch,Lin_Heave,Quad_Heave,Lin_Roll,Quad_Roll,Lin_Pitch,Quad_Pitch,Std Z,Std pitch,Std roll,Mean Z,Mean pitch,Mean roll,MPM Z,MPM pitch,MPM roll,Mean velocity Z,Mean velocity pitch,Mean velocity roll,std velocity Z,std velocity pitch,std velocity roll
ymlfiles\Case_058_H1_T4p5_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,4.5,3.4884,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.06595272354557084,0.7761825627811832,8.733291763259641e-05,-0.15580830734830298,0.6864948682338678,-0.002347210160655503,0.10114437888333494,3.7652991426121174,-0.0020123838816674274,0.00029130340673544586,-1.3307346743934991e-06,6.356152607633829e-10,0.07501518400286145,0.02052845039594634,1.3738522870642514e-06
ymlfiles\Case_059_H1_T4p5_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,4.5,3.4884,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.07295482440489469,0.7808998894369388,9.599359968906373e-05,-0.1558088320607316,0.6862337352949425,-0.002347427988087126,0.12811823808792988,3.7833682821761965,-0.0019792816988673024,0.00031047208565998795,-1.361268537740725e-06,6.890485616623944e-10,0.08217871693720122,0.02062363349517653,1.4891454518692463e-06
ymlfiles\Case_060_H1_T4p5_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,4.5,3.4884,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.06992110309253095,0.7783594485734046,9.070332429930822e-05,-0.15580778085361724,0.6863384167929443,-0.002347218023183706,0.11644148275560062,3.773702265885088,-0.001999396559031356,0.00029996505918768694,-1.3451904560299938e-06,6.41101398632114e-10,0.0790805764679984,0.0205719176659057,1.4216152041786413e-06
ymlfiles\Case_061_H1_T5_dir0_heavelow_pitchlow_rolllow.yml,1,5.0,3.876,0,low,low,low,1.0,1.0,100,300.0,150,200,0.0991578520045898,0.6759961868999634,0.00010082598864481974,-0.1551757843663187,0.6772867959198223,-0.002344391558424152,0.2286683684074405,3.3514271301529464,-0.0019559772969350354,-0.00037254963324148644,1.3119938159875305e-06,2.7983731007549354e-09,0.10397843245241223,0.017280900349612566,1.6734214011120472e-06
ymlfiles\Case_062_H1_T5_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,5.0,3.876,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.08939232665406832,0.6698704985994365,9.192560674905422e-05,-0.15518167955464554,0.6775140794397203,-0.002344005551865647,0.19094963784915817,3.3278279921016125,-0.0019898203998536634,-0.0003826253481568379,1.2576494897999662e-06,2.7923117523075324e-09,0.09410241175398212,0.01715826356494366,1.5355322626819643e-06
ymlfiles\Case_063_H1_T5_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,5.0,3.876,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.09828954613780592,0.6750100946161772,0.00010047162736659522,-0.15517714627602816,0.6772756280242381,-0.0023445805988186433,0.2253340482572291,3.347515127902894,-0.001957563226750345,-0.00037387703819633477,1.304291912577582e-06,2.765274291380247e-09,0.10309767484888217,0.017260562867998187,1.6677536423657697e-06
ymlfiles\Case_064_H1_T5_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,5.0,3.876,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.09448741473223654,0.6722071671434585,9.53223510263109e-05,-0.15517841667101992,0.6773745496496637,-0.0023441915339300835,0.2106406384777357,3.336661969523292,-0.0019768311881072503,-0.00037824275037078866,1.2835237231942107e-06,2.8033339774774764e-09,0.09925168892721714,0.017205038698875626,1.5924981048752287e-06
ymlfiles\Case_065_H1_T5_dir45_heavelow_pitchlow_rolllow.yml,1,5.0,3.876,45,low,low,low,1.0,1.0,100,300.0,150,200,0.10967406181066212,0.2884955688785003,0.44888771794195564,-0.15488436220936916,0.67908522997881,0.005065207397058858,0.2697630613321965,1.8214591244153215,1.7735689291648908,0.0003841002808354877,5.505935093588672e-05,3.380293169779549e-05,0.11552664711551519,0.007423158093055045,0.010662411127472906
ymlfiles\Case_066_H1_T5_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,5.0,3.876,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.09838900587107596,0.2839417574951106,0.4421452678301392,-0.1548789686126887,0.6791666639899656,0.005150780176722241,0.22607333254675402,1.804014998282396,1.7476158630152878,0.0003639750278247929,5.443958053779767e-05,3.374587123886589e-05,0.10393946351143472,0.007356852615864594,0.010551201046753686
ymlfiles\Case_067_H1_T5_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,5.0,3.876,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.10856207345609001,0.28811071568273205,0.44829026053707144,-0.15488487217722047,0.6790980826375268,0.0050866175709117015,0.26545703935921433,1.8199193870777033,1.7711879953584775,0.0003824876951975264,5.500529011132201e-05,3.3795331736114873e-05,0.11438273797396835,0.007417697177866464,0.010652523106654016
ymlfiles\Case_068_H1_T5_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,5.0,3.876,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.10425840591596053,0.2858507857983381,0.4446518520316762,-0.1548796970641665,0.679126404881975,0.005095092544942433,0.2487983287199767,1.8113396203969454,1.757390576358196,0.0003719775219329986,5.4674283038924016e-05,3.377168092957945e-05,0.10996359360358757,0.007384544855459663,0.01059225121709811
ymlfiles\Case_069_H1_T5_dir90_heavelow_pitchlow_rolllow.yml,1,5.0,3.876,90,low,low,low,1.0,1.0,100,300.0,150,200,0.1058638244377731,0.26842570645304664,0.19365212506431373,-0.15442088117772973,0.6778082524087319,0.0009210775271140605,0.2551219032197661,1.729054443140726,0.7721688393277902,6.597495134834196e-05,-5.528506872954627e-06,-3.370090834829237e-05,0.10923748497977889,0.005843604767205439,0.005532558905278461
ymlfiles\Case_070_H1_T5_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,5.0,3.876,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.09456394667725505,0.261692870187294,0.1903407246445997,-0.15443537857991294,0.6777859707801376,0.0006499366611175796,0.21139246013075166,1.7032533266056125,0.7591532935250372,5.7959956359293365e-05,-5.8186994145802155e-06,-3.2739294583778506e-05,0.09771089037645024,0.005734338302696133,0.005492378036120992
ymlfiles\Case_071_H1_T5_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,5.0,3.876,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.10481900118674817,0.26794621331364754,0.1934366337416512,-0.15442341277585062,0.6778012636288101,0.0008905570175133706,0.251077388199069,1.7272973525098783,0.7713315584297227,6.546730963369839e-05,-5.532436936782802e-06,-3.3639257711034954e-05,0.10817005595669447,0.005836001043314021,0.005530230093532947
ymlfiles\Case_072_H1_T5_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,5.0,3.876,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.10045635432116648,0.2646453201968103,0.19160324113823765,-0.15442747541271745,0.6777993172479201,0.0007830086110083594,0.23421020019135347,1.7145852573483622,0.7641630390870655,6.156969404970728e-05,-5.7468310888296195e-06,-3.315538347817172e-05,0.10371827558866935,0.005782686643957011,0.005507215672422821
ymlfiles\Case_073_H1_T5_dir135_heavelow_pitchlow_rolllow.yml,1,5.0,3.876,135,low,low,low,1.0,1.0,100,300.0,150,200,0.10667283426831006,0.24225701754552526,0.13331751099561032,-0.15384487300915728,0.6834559949194944,0.005090000862798416,0.2589509616728532,1.6430772661370372,0.5324516361956307,0.00010418472040156223,-2.2098424058625624e-06,1.5213915444366323e-05,0.11064776117532119,0.00624903894472048,0.0033657193505358734
ymlfiles\Case_074_H1_T5_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,5.0,3.876,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.09550115090586873,0.23746422863912103,0.13031668331131516,-0.1538489819158074,0.683549247945479,0.004921302546712143,0.21577015406805158,1.624746002153537,0.5208967771115365,9.458230010774151e-05,-2.350614841263667e-06,1.5151167581648626e-05,0.09921446853952777,0.006184141779911041,0.003330304568732037
ymlfiles\Case_075_H1_T5_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,5.0,3.876,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.10562387310352833,0.24188148772610105,0.1331895743876009,-0.15384747812830624,0.6834636593188235,0.005072346648590381,0.25490443917770833,1.6416451907634206,0.5319413815782448,0.00010355661808978259,-2.2144047241424406e-06,1.520672843054732e-05,0.10957105034210719,0.006244104335923024,0.0033643629044844865
ymlfiles\Case_076_H1_T5_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,5.0,3.876,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.10130511315853531,0.23958310620523815,0.13141104872141499,-0.15384635242004124,0.683505743881087,0.005017910890219638,0.23816314183621007,1.6329128464532334,0.5251952113388207,9.899477143796056e-05,-2.300088027909797e-06,1.5187188534488525e-05,0.10515024622083768,0.00621276702370087,0.0033431520582002596
ymlfiles\Case_077_H1_T5_dir180_heavelow_pitchlow_rolllow.yml,1,5.0,3.876,180,low,low,low,1.0,1.0,100,300.0,150,200,0.12087636431006132,0.768494416416878,0.00010585847029350808,-0.15525664721893678,0.6831870640202754,-0.0023481735012416925,0.313416187446126,3.715488881943307,-0.0019403828628642053,0.0004939473275281419,-1.4317238876870983e-07,-9.834465075722056e-10,0.12868971455171715,0.018707199660341848,1.7625032840199056e-06
ymlfiles\Case_078_H1_T5_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,5.0,3.876,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.10913645266720683,0.7568961128876958,9.582334795361565e-05,-0.15525666677420707,0.6835954997576745,-0.002348146914218153,0.26807972759432114,3.670850698118712,-0.001978466773998856,0.000461594811819048,-1.1636325826370236e-07,-7.987553507585509e-10,0.11646599042817926,0.018511505698813605,1.60688105347553e-06
ymlfiles\Case_079_H1_T5_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,5.0,3.876,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.11957678086080137,0.7664463782539749,0.00010543852838020762,-0.1552571420754868,0.683233189965903,-0.00234825370104119,0.3083936038290968,3.707615653220189,-0.0019422454932677773,0.000488463901255027,-1.3707483853644335e-07,-9.536882544284881e-10,0.12733266485862418,0.018672185097071196,1.7535713681318552e-06
ymlfiles\Case_080_H1_T5_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,5.0,3.876,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.11517340069398231,0.7613585187861152,9.962220681225244e-05,-0.15525362728735118,0.6833801571180628,-0.002348399228998114,0.2914195084852621,3.6879267468063457,-0.0019644312400453126,0.00047423642829091614,-1.1867773365148006e-07,-8.681582680146159e-10,0.12275065572863128,0.018586875055517246,1.670355943361051e-06
ymlfiles\Case_081_H1_T6_dir0_heavelow_pitchlow_rolllow.yml,1,6.0,4.6512,0,low,low,low,1.0,1.0,100,300.0,150,200,0.185636903307094,0.6090000898402944,0.0001770874399459113,-0.1536744270878198,0.6687948475523211,-0.0023481664106520593,0.5624719330955719,3.0607175311544834,-0.0016671545404771206,-0.0006799084192392441,-1.1247126910748468e-06,4.060229728195372e-09,0.18407286881923113,0.01385983386295506,2.8970465522568956e-06
ymlfiles\Case_082_H1_T6_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,6.0,4.6512,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.17134056092297534,0.5985195607477296,0.00016082618065558327,-0.15380865112714515,0.6694138201715778,-0.002346746777483599,0.5069224500456883,3.020985607507806,-0.0017283718510174195,-0.0006767344466560171,-1.021458610683259e-06,3.993589264307409e-09,0.16946338462856983,0.013713146660919082,2.618423987621077e-06
ymlfiles\Case_083_H1_T6_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,6.0,4.6512,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.1835888047684236,0.6075078777642092,0.0001833627053999016,-0.1537243470672836,0.6688969844713221,-0.00234716033470839,0.5545208992339219,3.055304286571948,-0.0016422210049613555,-0.000679615248635213,-1.1112722474756531e-06,4.07899305123061e-09,0.18197506925876447,0.01383902605027161,2.9537442275683598e-06
ymlfiles\Case_084_H1_T6_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,6.0,4.6512,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.1785274693352576,0.6019291930466897,0.00017179948750874584,-0.153762955269411,0.669096141889986,-0.002348317832758782,0.5348752210087343,3.0338625508570205,-0.0016877790441288416,-0.0006765776356497631,-1.0719202248228018e-06,4.334485769444104e-09,0.17679582050603182,0.013762892768099487,2.7893637705664397e-06
ymlfiles\Case_085_H1_T6_dir45_heavelow_pitchlow_rolllow.yml,1,6.0,4.6512,45,low,low,low,1.0,1.0,100,300.0,150,200,0.20791532824934578,0.3806446307221611,0.605814072541113,-0.1538612127542049,0.6744470872789586,0.005678261623094056,0.648230412884403,2.151433707349469,2.3551309017784243,0.0006402333186444486,4.4257399765282584e-05,2.559854175014479e-05,0.20690840930322066,0.0073088212223239345,0.011363098476932534
ymlfiles\Case_086_H1_T6_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,6.0,4.6512,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.1918074347697147,0.35436311438911194,0.5753476905851195,-0.15387653226191286,0.6752563451985072,0.005151364523698668,0.5860150674759462,2.0536364027947496,2.2393166179918476,0.0006058882790269875,4.300827976623923e-05,2.483509711728874e-05,0.19038649970203467,0.006989038171123445,0.010950610553535746
ymlfiles\Case_087_H1_T6_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,6.0,4.6512,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.20529897995384272,0.378217613984611,0.6023440284222847,-0.15388072465934344,0.6745984985615548,0.0055917082259898665,0.6380863641260376,2.142481975952763,2.341755270632797,0.000637280057977915,4.412509207267685e-05,2.5519601035287943e-05,0.20421570940583225,0.007278341552764421,0.011314849595015756
ymlfiles\Case_088_H1_T6_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,6.0,4.6512,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.1998776950708155,0.3648182292270028,0.5862215714189617,-0.1538704418275292,0.6748730052127385,0.0053605290857050925,0.6170910259828785,2.092401368705474,2.2807029905457847,0.0006181241661715421,4.3439666826139244e-05,2.5119327950996513e-05,0.19865361595034223,0.007116482941088395,0.0111007484487371
ymlfiles\Case_089_H1_T6_dir90_heavelow_pitchlow_rolllow.yml,1,6.0,4.6512,90,low,low,low,1.0,1.0,100,300.0,150,200,0.1977887471346577,0.3865361214777914,0.35334391977870794,-0.15336791987875184,0.6787322912707731,0.007173988212489277,0.6095681830687085,2.1712478214716353,1.3742247744864813,0.00015962719094651486,-9.157285965202165e-06,-2.6326037044653866e-05,0.19533232555480498,0.00689555616349254,0.006351659172524784
ymlfiles\Case_090_H1_T6_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,6.0,4.6512,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.18242957644312827,0.3632095346107643,0.32732143938281255,-0.15342745175349293,0.6791367016758708,0.006490546097321869,0.550067357858679,2.082719380818327,1.2755744436695442,0.00013953551285212967,-8.61326345102621e-06,-2.527348315409232e-05,0.17960137987039018,0.006564810952855254,0.006028181326905055
ymlfiles\Case_091_H1_T6_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,6.0,4.6512,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.1954496308695747,0.384455420171825,0.3513602052901332,-0.1533847666675033,0.6787974900530541,0.007066740702644695,0.6005285972542204,2.1633941988804097,1.3665447798176977,0.00015820067454199994,-9.086897694859344e-06,-2.6230676145338928e-05,0.19293344897953962,0.006865434262534065,0.006325261652039603
ymlfiles\Case_092_H1_T6_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,6.0,4.6512,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.19016710055270766,0.37290610995571283,0.33635610201652555,-0.15339776537118527,0.6789488005913451,0.00682195834151972,0.5799930888730858,2.1196707846940286,1.310032598145719,0.0001470483552223735,-8.862000573596935e-06,-2.5727376910308648e-05,0.18751776280666801,0.00670366084191907,0.006142714380762025
ymlfiles\Case_093_H1_T6_dir135_heavelow_pitchlow_rolllow.yml,1,6.0,4.6512,135,low,low,low,1.0,1.0,100,300.0,150,200,0.1982618669366692,0.35637409753884797,0.24923899682472786,-0.1532596215128448,0.6865587093632816,0.010577741562303846,0.6115609032179188,2.0691314087856965,0.9713167236726755,0.00014627400343768333,-5.35015530706604e-06,1.104278117398593e-05,0.19542809898999486,0.006677009983506584,0.004263096168750173
ymlfiles\Case_094_H1_T6_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,6.0,4.6512,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.18296326504882282,0.33611110995348,0.23353878932563096,-0.15327823470648408,0.686609458994096,0.009913358717046255,0.5523297159047155,1.9919607192042634,0.9110606952798729,0.00013585207298969906,-5.186417477906089e-06,1.0739009372296543e-05,0.1796899158671965,0.006409808593908269,0.004065181101897451
ymlfiles\Case_095_H1_T6_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,6.0,4.6512,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.19593204002009443,0.3547880812562807,0.24878391525203641,-0.1532737019183208,0.6865691707465768,0.010464161418721113,0.602529383653681,2.0630874293636143,0.969487258921,0.0001457937938644909,-5.338181924110885e-06,1.1001340975172849e-05,0.19302450377343322,0.0066539815560834005,0.004256873183715068
ymlfiles\Case_096_H1_T6_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,6.0,4.6512,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.19062667613534062,0.34423324331391325,0.2384565919888737,-0.15326902871989104,0.6865980547767706,0.010236819218948704,0.5820106382042441,2.022879295382295,0.930215559001592,0.00013970355226325398,-5.251104974694826e-06,1.0884639062474085e-05,0.1875620088482956,0.00651892308883273,0.0041282267990635875
ymlfiles\Case_097_H1_T6_dir180_heavelow_pitchlow_rolllow.yml,1,6.0,4.6512,180,low,low,low,1.0,1.0,100,300.0,150,200,0.22572322296139025,1.013949584950547,0.0001975997991130134,-0.15421638218725214,0.6860278586558657,-0.0023488854392848747,0.7170187665068279,4.623630631724621,-0.0015886234719816338,0.0008009499976812933,1.014065205825735e-06,-2.578853956940067e-09,0.22420169195133632,0.019384941287851103,3.211404118518e-06
ymlfiles\Case_098_H1_T6_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,6.0,4.6512,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.20843382156715196,0.9654829823652301,0.00017419325224975952,-0.1542348620138831,0.6857055305329901,-0.002348488109591474,0.6500142854712914,4.439151222833766,-0.00167818125169353,0.0007533958176040788,9.333422815889325e-07,-2.198069707078622e-09,0.2063911239189983,0.018718116874961204,2.856438111552806e-06
ymlfiles\Case_099_H1_T6_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,6.0,4.6512,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.22269290824476168,1.0039808320713306,0.00019102939842942097,-0.15423589268148014,0.6859659403077829,-0.002348783357987255,0.7053029996057731,4.585541630415522,-0.0016136798101086033,0.0007914889934374975,1.001933609447122e-06,-2.3834713474062845e-09,0.2210685392865908,0.019247796652253093,3.122889960745133e-06
ymlfiles\Case_100_H1_T6_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,6.0,4.6512,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.21696056494745905,0.9828418018294799,0.00018271701805048387,-0.15422731298199177,0.6858504763884697,-0.0023486616571765763,0.6831196106689041,4.5049235046474445,-0.0016454331233660044,0.0007706458796764149,9.586414019590382e-07,-2.372212217499475e-09,0.21516383887670854,0.018961199853708463,2.99254005473046e-06
ymlfiles\Case_101_H1_T7_dir0_heavelow_pitchlow_rolllow.yml,1,7.0,5.4264,0,low,low,low,1.0,1.0,100,300.0,150,200,0.2342680688379426,0.6488922318054436,0.00027181093232450806,-0.15295095112195878,0.6701142087217244,-0.002348253496697681,0.7459295202087765,3.1909553043050263,-0.0013084059315847884,-0.0009377602530555894,-4.3562383480293855e-07,5.620698288348481e-09,0.21403139442868727,0.012466333867518567,4.112370217955727e-06
