filename,Hs,Tp,Tz,Direction,Damp_Heave,Damp_Roll,Damp_Pitch,Lin_Heave,Quad_Heave,Lin_Roll,Quad_Roll,Lin_Pitch,Quad_Pitch,std Z,std pitch,std roll,max Z,max pitch,max roll,mean Z,mean pitch,mean roll,MPM Z,MPM pitch,MPM roll
ymlfiles\Case_171_H2_T8_dir0_DOFbest.yml,2,8,6.2,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.422140912968975,1.7180285889667717,0.00028461746019044215,0.4392368495464325,6.552874525086947,-0.001024462925080789,-0.9292928841459442,0.2927588527665832,-0.0020420927467310825,0.678469317108946,6.9432315726948275,-0.0009539752989506716
ymlfiles\Case_172_H2_T8_dir45_DOFbest.yml,2,8,6.2,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.45737837620370986,1.3113534837966982,2.127712109171041,0.6248756647109985,4.909510093327547,8.300512893583994,-0.9314338507283156,0.30355042377870256,0.011531259137981514,0.8101059713690345,5.335054028305125,8.180527057157274
ymlfiles\Case_173_H2_T8_dir90_DOFbest.yml,2,8,6.2,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.44174769764212257,1.3163958938909686,1.5817457150598861,0.5400804281234741,4.737259552648995,6.0602343245950845,-0.932246367439601,0.301144324495455,0.011839057668556936,0.7491150643911119,5.364458609524408,6.061124384364724
ymlfiles\Case_174_H2_T8_dir135_DOFbest.yml,2,8,6.2,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4479895002849174,0.8107418222603536,1.095210329400887,0.5606357455253601,3.8560161662160795,4.443588312208304,-0.9326148783704091,0.32405793249641335,0.026181588982485036,0.7733414718672231,3.4457343606879793,4.204617983214103
ymlfiles\Case_175_H2_T8_dir180_DOFbest.yml,2,8,6.2,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.47324559798171534,2.677825908097946,0.0003833165900454779,0.6771644353866577,10.587633326787676,-0.0007499087262876987,-0.9329321951639906,0.33763010383854036,-0.002047243878157668,0.8703407259436746,10.658733639760364,-0.0005797394315807613
ymlfiles\Case_176_H4_T8_dir0_DOFbest.yml,4,8,6.2,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.708160492721067,3.110360638307663,0.00040139106787507494,1.2599393129348755,11.72759019171551,-0.0003012007796584208,-0.8887102661489933,0.10261337713061242,-0.002024902614119982,1.8049197760973157,12.131025654477734,-0.0004898655448981888
ymlfiles\Case_177_H4_T8_dir45_DOFbest.yml,4,8,6.2,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.7752581068347004,2.655306722353136,4.266179497394957,1.6004058122634888,10.209763356240476,17.063077839235596,-0.8832827883019958,0.09735040427983774,0.12762519677956088,2.064383626296056,10.2792268784623,16.51248597505114
ymlfiles\Case_178_H4_T8_dir90_DOFbest.yml,4,8,6.2,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.7464286800899345,2.346513720397047,3.363907323490098,1.3671956062316895,8.410842646794503,13.909004056003136,-0.9026040448738667,0.1867326036722319,0.07572008803016629,1.9335832447268326,9.216234704457056,12.937837521502015
ymlfiles\Case_179_H4_T8_dir135_DOFbest.yml,4,8,6.2,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.75591837503773,1.8534128405815666,2.2614633434359965,1.4483963251113892,8.546551675413486,9.389480688810393,-0.9074634772197016,0.35230714565917187,0.107131624487728,1.9663790792037688,7.476605658399635,8.731357712823108
ymlfiles\Case_180_H4_T8_dir180_DOFbest.yml,4,8,6.2,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.7956546278439257,5.45288721433838,0.0005714770465709703,1.6950421333312988,22.085981879390047,-0.00014632244139422564,-0.9084868676678999,0.4925215184347683,-0.0020364472957793626,2.1180897732663233,21.486593969339076,0.0001487418884322392
ymlfiles\Case_181_H2_T10_dir0_DOFbest.yml,2,10,7.75,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.45806553939939726,1.3102036697789952,0.0002445125688491653,0.4840675890445709,5.255999186619946,-0.001041354344751514,-0.9323426047762959,0.2968589072057124,-0.0020497056559249673,0.7936383116943229,5.351927694293167,-0.001117691037457056
ymlfiles\Case_182_H2_T10_dir45_DOFbest.yml,2,10,7.75,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4868467531265426,1.0275229376681163,1.6908705825327557,0.6855794787406921,5.236206152178896,7.322587752562725,-0.9329236748627681,0.3059463164293454,0.0031017003429639075,0.9019305988333401,4.239370650621289,6.475790114841828
ymlfiles\Case_183_H2_T10_dir90_DOFbest.yml,2,10,7.75,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4760399869057444,1.0361449286729518,1.3086030905803496,0.5956338047981262,4.513237031835393,5.91856937101985,-0.9335619379873832,0.31619208472089766,0.015513980840327237,0.8605620428715957,4.292093401243588,4.998646904551642
ymlfiles\Case_184_H2_T10_dir135_DOFbest.yml,2,10,7.75,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4805060881818236,0.6320564175647111,0.9412855889935968,0.611346423625946,3.5661162574142926,4.093316147889363,-0.9342877722292815,0.3271967675245198,0.025103559125207602,0.8767732542968565,2.751426211571032,3.601824247946215
ymlfiles\Case_185_H2_T10_dir180_DOFbest.yml,2,10,7.75,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.49959777007448986,2.0479818783536565,0.00032005152151509924,0.7451722025871277,9.37445512641001,-0.0008547070442955183,-0.9345362116599968,0.32459411404560684,-0.002052444865943634,0.9496769789169542,8.193691448537297,-0.0008301806804511965
ymlfiles\Case_186_H4_T10_dir0_DOFbest.yml,4,10,7.75,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.813642275432111,2.403467044938756,0.0003911748046208481,1.4680653810501099,8.686373331686463,-0.0005705572718195199,-0.8945718532075478,0.1301709282161309,-0.002035455794836145,2.1643104079420645,9.387014850465434,-0.000544266227151581
ymlfiles\Case_187_H4_T10_dir45_DOFbest.yml,4,10,7.75,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.8757113092469462,2.0628356205860348,3.425901279044759,1.8332271575927734,10.129655482559981,15.136667380063106,-0.8840934271065735,0.12311203011176283,0.06302603215062842,2.410903906314412,7.99874260632331,13.175680492710695
ymlfiles\Case_188_H4_T10_dir90_DOFbest.yml,4,10,7.75,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.84972196830614,1.915387616688918,2.730259886479306,1.6511276960372925,7.5145997380574165,13.250048749221461,-0.8971042619863497,0.22025245823931952,0.06768623834805919,2.2989565337360136,7.568957259758443,10.452137514289896
ymlfiles\Case_189_H4_T10_dir135_DOFbest.yml,4,10,7.75,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.8523120194993502,1.4651419959636491,1.9205802559796739,1.675743818283081,7.535308871620895,8.650027333791886,-0.9187021613597356,0.35572065393759505,0.09606560983913064,2.288631321957119,5.966820939816246,7.378508856002693
ymlfiles\Case_190_H4_T10_dir180_DOFbest.yml,4,10,7.75,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.8960639123585133,4.23608117179155,0.0004956973754519147,1.946864366531372,19.44102527424846,-0.0003126323522963084,-0.9011128515710561,0.353330770566535,-0.002046375400188543,2.4724632275800884,16.609806027116292,-0.00015756463444391105
ymlfiles\Case_191_H2_T12_dir0_DOFbest.yml,2,12,9.3,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.47667078885583847,0.9732696355217433,0.00020311279768449311,0.6155006289482117,4.7174964002855635,-0.0010767128925594778,-0.9337160625070836,0.2934320337048105,-0.0020477712971190935,0.8453614608676766,4.041769683477386,-0.0012740516509364666
ymlfiles\Case_192_H2_T12_dir45_DOFbest.yml,2,12,9.3,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4972491360631746,0.7852029372165773,1.313564503607199,0.7713868618011475,4.091749900135314,5.349041731041153,-0.9345381537176104,0.3092111402785044,-0.0012437112130832075,0.9244528007515355,3.30854647731492,5.016817997772744
ymlfiles\Case_193_H2_T12_dir90_DOFbest.yml,2,12,9.3,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.48983082695146773,0.8082803013033152,1.0381887588603655,0.6761488318443298,3.210020289610858,4.189481369421734,-0.9347246136009709,0.32738337360339004,0.01903436276049915,0.8954389202895437,3.425646946513409,3.9635031551230857
ymlfiles\Case_194_H2_T12_dir135_DOFbest.yml,2,12,9.3,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.4940673684754001,0.4883118849159599,0.7619555465302583,0.6890769600868225,2.5230097673699454,3.3737215678826695,-0.9356955533533182,0.33091869470392965,0.026943413262094592,0.9109111279099176,2.1981709959320104,2.9128529266928385
ymlfiles\Case_195_H2_T12_dir180_DOFbest.yml,2,12,9.3,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.5082656255175503,1.5484892527042746,0.00026507867701350393,0.8186588883399963,6.3136714819561695,-0.0009860784417204242,-0.935867687365941,0.3156741119710741,-0.002054283945304764,0.964808850715802,6.254874604579025,-0.001042238065183285
ymlfiles\Case_196_H4_T12_dir0_DOFbest.yml,4,12,9.3,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.8801152370813682,1.8882633616901279,0.00035083844264619023,1.8565083742141724,7.889258665921064,0.001996151966652651,-0.8878218758786428,0.09913739343722938,-0.002033956374063384,2.3904658484411576,7.3389623834220234,-0.0006950835575887649
ymlfiles\Case_197_H4_T12_dir45_DOFbest.yml,4,12,9.3,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.9315547421569829,1.6109636867731325,2.6994484851372773,2.231743812561035,8.778493800569718,11.014579060295064,-0.8807221673982719,0.12118283617188062,0.04026191020350162,2.5949330513150555,6.252642349479643,10.353623230230133
ymlfiles\Case_198_H4_T12_dir90_DOFbest.yml,4,12,9.3,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.9083277095443022,1.5289469223023786,2.205439695649375,2.0000479221343994,5.620462349600058,9.536537222961705,-0.8942316813102575,0.22789289110816408,0.07261205157717163,2.48985281021777,6.08974419422069,8.4415791180499
ymlfiles\Case_199_H4_T12_dir135_DOFbest.yml,4,12,9.3,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.910683542500614,1.1656564063112969,1.6025195740157692,1.935041904449463,5.98819631941896,7.683235401117739,-0.9197997427917295,0.3485301568136164,0.07016486213675001,2.4754180543233186,4.797719200276905,6.126824875142771
ymlfiles\Case_200_H4_T12_dir180_DOFbest.yml,4,12,9.3,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.9481515990056284,3.2731480373820014,0.00041087348559308204,2.3316941261291504,13.439092163748136,-0.00032073001805309957,-0.8874057293727969,0.2380766508168942,-0.0020499475477733066,2.652095662148123,12.773425671797943,-0.00048495456860998235
ymlfiles\Case_201_H1_T358_dir0_low.yml,1,3.58,2.539,0,low,low,low,1,1,100,300,150,200,0.02908944184120985,0.7158959061648589,2.934579650110844e-05,-0.8303367495536804,3.16487081820637,-0.0018998554290638955,-0.9398263702497438,0.30590760019481106,-0.0020478550270889846,-0.8246817458918174,3.1726583392667833,-0.001931101043940328
ymlfiles\Case_202_H1_T358_dir45_low.yml,1,3.58,2.539,45,low,low,low,1,1,100,300,150,200,0.02475718053805407,0.30449320556646053,0.424653260622461,-0.8495373129844666,1.6730781025264838,1.7850069737764214,-0.9395574112197868,0.3075293458308443,-0.0017131516003023356,-0.8417979826736488,1.525610120522557,1.692165121641962
ymlfiles\Case_203_H1_T358_dir90_low.yml,1,3.58,2.539,90,low,low,low,1,1,100,300,150,200,0.018733660499615508,0.21292514941320953,0.30759040629506745,-0.8747957944869995,1.1473623908137163,1.331582838012715,-0.9395561651482627,0.3042378377912274,-0.0023830167821426067,-0.8659567492866522,1.1472510712648532,1.2401512867985007
ymlfiles\Case_204_H1_T358_dir135_low.yml,1,3.58,2.539,135,low,low,low,1,1,100,300,150,200,0.024891629008108165,0.2619281358906478,0.16099106625492843,-0.8414455652236938,1.3975817820237848,0.6977268756052513,-0.9390234843961619,0.3052561265738234,-0.001055095323827255,-0.8404334346963557,1.3569332777510557,0.6493923247169286
ymlfiles\Case_205_H1_T358_dir180_low.yml,1,3.58,2.539,180,low,low,low,1,1,100,300,150,200,0.03330685464427327,0.7252383457026041,2.6682525300843937e-05,-0.8170440793037415,3.370010640729237,-0.0018935955340091525,-0.9399606189302824,0.30586850558582673,-0.0020466951692851808,-0.8080204051424532,3.2082931628591704,-0.0019412707862928684
ymlfiles\Case_206_H1_T408_dir0_low.yml,1,4.08,2.8936,0,low,low,low,1,1,100,300,150,200,0.05393055766367531,0.8248709094793096,5.378363294367321e-05,-0.7468283772468567,4.0244857703022054,-0.0015156678145126744,-0.9394603149228626,0.30645928185853194,-0.0020487833831180076,-0.7279147480982174,3.5930058379133585,-0.0018365464289351475
ymlfiles\Case_207_H1_T408_dir45_low.yml,1,4.08,2.8936,45,low,low,low,1,1,100,300,150,200,0.05678686870128274,0.35725324125455493,0.5324866009850956,-0.7452526688575745,2.0526120779102284,2.5374502813792335,-0.9392705012642675,0.30959111227988373,-0.000499989423304788,-0.7174602883617361,1.731088639448572,2.1123928022285616
ymlfiles\Case_208_H1_T408_dir90_low.yml,1,4.08,2.8936,90,low,low,low,1,1,100,300,150,200,0.049742285370661936,0.3224899282276555,0.33520212454798537,-0.7817748188972473,1.7329857984583714,1.2853446984875503,-0.9393783359041921,0.3032057581259488,-0.0034351284358734766,-0.7456741898242178,1.5736962928325056,1.340328098703968
ymlfiles\Case_209_H1_T408_dir135_low.yml,1,4.08,2.8936,135,low,low,low,1,1,100,300,150,200,0.05283795890355682,0.2849935495907779,0.17788603765137112,-0.7434215545654297,1.5020349045054378,0.7362309464732875,-0.9387984418510287,0.3058864490478675,-0.0015470486735941376,-0.7320172758507235,1.4447782015180777,0.7113054982823955
ymlfiles\Case_210_H1_T408_dir180_low.yml,1,4.08,2.8936,180,low,low,low,1,1,100,300,150,200,0.06487896615446208,0.858854181416366,5.1405895578602455e-05,-0.7042545676231384,4.148263312214823,-0.0018382388601558158,-0.9396445875272706,0.30571571454094704,-0.002047905190577226,-0.6853392806617935,3.724317498383823,-0.001846158270882502
ymlfiles\Case_211_H1_T458_dir0_low.yml,1,4.58,3.2482,0,low,low,low,1,1,100,300,150,200,0.0925486109749254,0.9066709160833453,8.430916275563007e-05,-0.6072942018508911,3.5774795577590783,-0.0017150462640814032,-0.9386547095334088,0.3077757377844048,-0.00204981104306802,-0.5784336168969917,3.899127202242739,-0.0017196351047852258
ymlfiles\Case_212_H1_T458_dir45_low.yml,1,4.58,3.2482,45,low,low,low,1,1,100,300,150,200,0.10129361107271855,0.40211949976268274,0.6312545650752274,-0.5921615958213806,1.6951431353619157,2.493158852489228,-0.9385695183724165,0.312019629999595,-0.0012976823161445121,-0.544935635626687,1.9028985719281228,2.4892457770618086
ymlfiles\Case_213_H1_T458_dir90_low.yml,1,4.58,3.2482,90,low,low,low,1,1,100,300,150,200,0.09379696703032604,0.4232663507742253,0.37705806171022016,-0.6425341963768005,1.8763624614726344,1.443914476980272,-0.938858133389442,0.3028383099198507,-0.00512682908555799,-0.5749984958828098,1.9635628373617053,1.4929601111838908
ymlfiles\Case_214_H1_T458_dir135_low.yml,1,4.58,3.2482,135,low,low,low,1,1,100,300,150,200,0.09625887881761368,0.295185510648538,0.20542241635329844,-0.5884450078010559,1.5219242019251031,0.8353992100846431,-0.9383016220292559,0.30679468588640135,-0.0020203990719175825,-0.5641752832903464,1.4816710674333247,0.8131672507604365
ymlfiles\Case_215_H1_T458_dir180_low.yml,1,4.58,3.2482,180,low,low,low,1,1,100,300,150,200,0.1097416374254973,0.9795295659462563,9.281351042653088e-05,-0.5514374375343323,4.097133369861754,-0.0016687340463522127,-0.9390159190346797,0.30549990774814856,-0.002049306167686066,-0.5116822632109568,4.180349757921512,-0.0016874290200070575
ymlfiles\Case_216_H2_T358_dir0_low.yml,2,3.58,2.539,0,low,low,low,1,1,100,300,150,200,0.0544183005193258,1.4265584396289195,7.40665550806884e-05,-0.7181920409202576,5.887061708378581,-0.0014863963643100535,-0.9426867999875987,0.3031371542199385,-0.0020368841410599954,-0.7270564133581026,6.014387472255837,-0.0017437815965218467
ymlfiles\Case_217_H2_T358_dir45_low.yml,2,3.58,2.539,45,low,low,low,1,1,100,300,150,200,0.047251300055481296,0.6122598611058052,0.8470488196401351,-0.7663063406944275,3.024048966106809,3.7045029336313324,-0.9420691181636519,0.3087089577450127,0.0041417626240798245,-0.7552768758301207,2.7571438885085935,3.382669019659511
ymlfiles\Case_218_H2_T358_dir90_low.yml,2,3.58,2.539,90,low,low,low,1,1,100,300,150,200,0.034114562300600795,0.42749124415781176,0.6178427407381945,-0.8156389594078064,2.0639354643370518,2.823364988243729,-0.9421438346416862,0.3011123007512739,-0.0021475535259204777,-0.8078811497126003,1.9938475096573733,2.4933234894588563
ymlfiles\Case_219_H2_T358_dir135_low.yml,2,3.58,2.539,135,low,low,low,1,1,100,300,150,200,0.04936450663350371,0.5160358648688013,0.32798380291206414,-0.7545161843299866,2.5335109697754286,1.4030903295894,-0.9397289583561597,0.3065354369903522,0.0007733302856614994,-0.7441606284261526,2.378610272337377,1.3254517833938757
ymlfiles\Case_220_H2_T358_dir180_low.yml,2,3.58,2.539,180,low,low,low,1,1,100,300,150,200,0.06609925673662506,1.4553036367107202,7.110511258588605e-05,-0.6871721148490906,6.502306365793112,-0.0015375741121509696,-0.943197118229888,0.31333663498763287,-0.0020325296450069905,-0.6813218446210861,6.136287484106223,-0.001753486491804234
ymlfiles\Case_221_H2_T408_dir0_low.yml,2,4.08,2.8936,0,low,low,low,1,1,100,300,150,200,0.09537516057275226,1.6349390505573915,9.741133006932812e-05,-0.6186575293540955,7.4916101750848,-0.0015103637248912532,-0.9419241033544143,0.30378699461107816,-0.0020355050277297156,-0.5676000225134796,6.816436170527168,-0.0016512933604126176
ymlfiles\Case_222_H2_T408_dir45_low.yml,2,4.08,2.8936,45,low,low,low,1,1,100,300,150,200,0.09992988938488039,0.7218564068409634,1.0718216682021635,-0.614781379699707,3.965429393417337,4.91356807946818,-0.9413058234298671,0.31563566023656625,0.0051865927902906405,-0.5504124883528585,3.187415047228274,4.2562862621239015
ymlfiles\Case_223_H2_T408_dir90_low.yml,2,4.08,2.8936,90,low,low,low,1,1,100,300,150,200,0.08534501905104055,0.6394221514272442,0.6774162821779377,-0.6697103381156921,3.279100395989544,2.534612337779093,-0.9414363827225235,0.29862761686968964,-0.005617203267044529,-0.6088674885508083,2.819173572197875,2.708808377343462
ymlfiles\Case_224_H2_T408_dir135_low.yml,2,4.08,2.8936,135,low,low,low,1,1,100,300,150,200,0.09741880902058353,0.5676727232864758,0.36824875901729665,-0.5921179056167603,2.8575833822118466,1.577392061453071,-0.9390221499579924,0.3089031044244772,0.0006355026726780775,-0.5574357503567999,2.5766125592678497,1.475011066437425
ymlfiles\Case_225_H2_T408_dir180_low.yml,2,4.08,2.8936,180,low,low,low,1,1,100,300,150,200,0.1193647722249048,1.7349446766806795,0.00010138265535420226,-0.5339300632476807,8.293634039316146,-0.0015668079387834858,-0.9423432508519403,0.3114981834132238,-0.002033402111456207,-0.47394145959821954,7.2144528667701735,-0.00163632016229452
ymlfiles\Case_226_H2_T458_dir0_low.yml,2,4.58,3.2482,0,low,low,low,1,1,100,300,150,200,0.1537318790894166,1.7837035290882914,0.00013980723351496183,-0.43492281436920166,6.467733228874977,-0.0004336194619866188,-0.940303290521933,0.3057447560987984,-0.0020346340377291384,-0.3415588268647102,7.372458743178015,-0.0014870542150309867
ymlfiles\Case_227_H2_T458_dir45_low.yml,2,4.58,3.2482,45,low,low,low,1,1,100,300,150,200,0.16807718017020054,0.8263098444212218,1.3069460218768632,-0.40573886036872864,3.258035025372167,5.156035526135402,-0.9398005229165709,0.3208346712276975,0.003601137280649883,-0.28592031100294213,3.5862901301250902,5.153588617565244
ymlfiles\Case_228_H2_T458_dir90_low.yml,2,4.58,3.2482,90,low,low,low,1,1,100,300,150,200,0.15093243080292906,0.8536542697859546,0.7731182246682062,-0.47202038764953613,3.3532899107542224,3.0949796268637453,-0.9399586639950673,0.29685048757647636,-0.007091761662768255,-0.3542488845956352,3.6441592325208445,3.062312851031767
ymlfiles\Case_229_H2_T458_dir135_low.yml,2,4.58,3.2482,135,low,low,low,1,1,100,300,150,200,0.16349843736681816,0.6073469206356851,0.43688767359216824,-0.3774421513080597,2.7002766551070483,1.915928893560872,-0.93772366967135,0.31044785457254914,0.0020774139447959335,-0.30134128354032386,2.724910783479324,1.7335964358855247
ymlfiles\Case_230_H2_T458_dir180_low.yml,2,4.58,3.2482,180,low,low,low,1,1,100,300,150,200,0.18750196795694193,2.017589625340374,0.00016030656367376463,-0.3319602906703949,7.891715826474976,-0.0012999901256758083,-0.9406411476488467,0.3093429007078744,-0.0020342591540491385,-0.209464826427456,8.281097711414063,-0.001408948168567559
ymlfiles\Case_231_H1_T358_dir0_linhigh.yml,1,3.58,2.539,0,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.027685778127935656,0.7119321059336532,2.676552574727286e-05,-0.833184540271759,3.1391478989052786,-0.0019039948555387273,-0.9398315973982767,0.3058613473246385,-0.00204785857947656,-0.8301523369210702,3.1568548965558323,-0.001941106377130142
ymlfiles\Case_232_H1_T358_dir45_linhigh.yml,1,3.58,2.539,45,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.02307151277271255,0.3026888573190436,0.42223243004809,-0.8552005290985107,1.6644614987233952,1.7678998045047725,-0.9395631041714438,0.3076909816960355,-0.0016792450049337693,-0.8483225100339538,1.5186297543199463,1.6827652973588771
ymlfiles\Case_233_H1_T358_dir90_linhigh.yml,1,3.58,2.539,90,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.01681447266343636,0.21083109534376224,0.306172656357604,-0.8786206841468811,1.1403930365393644,1.3247905350482547,-0.9395647161785099,0.3042279492865008,-0.0025181915167853137,-0.8734298340353028,1.1390968550610487,1.2345272246318315
ymlfiles\Case_234_H1_T358_dir135_linhigh.yml,1,3.58,2.539,135,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.023404120585996183,0.2607796980221922,0.16022461367849447,-0.8473004102706909,1.3950943125054307,0.6881728816994315,-0.9390391268790872,0.30525930783812694,-0.0009935865272565076,-0.846228423698942,1.352304806488963,0.6464588778579826
ymlfiles\Case_235_H1_T358_dir180_linhigh.yml,1,3.58,2.539,180,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.031432728857214175,0.7214869598565846,2.4503141520150873e-05,-0.8221538662910461,3.350028708868953,-0.0018985608030588008,-0.9399860188591259,0.30581345900634227,-0.002046610436207315,-0.8153558476996127,3.1934032375043286,-0.0019494750519430794
ymlfiles\Case_236_H1_T408_dir0_linhigh.yml,1,4.08,2.8936,0,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.048620782734348306,0.8187376770242532,4.520893262282707e-05,-0.7630199790000916,4.009108453159568,-0.0018507690723068822,-0.9395137587642228,0.30621713475187506,-0.0020486538292368486,-0.7485164898185629,3.5688401801204943,-0.0018698823848007364
ymlfiles\Case_237_H1_T408_dir45_linhigh.yml,1,4.08,2.8936,45,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.04994619792934632,0.35430997741986225,0.527864124999461,-0.7666382193565369,2.0469071624059754,2.50435374598229,-0.9393261619039156,0.3097062911666911,-0.0005047816999525817,-0.7440137536148965,1.7198178600039122,2.0945522934258993
ymlfiles\Case_238_H1_T408_dir90_linhigh.yml,1,4.08,2.8936,90,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.04311484089142885,0.31913727215564647,0.3325699835704965,-0.80049729347229,1.7344488463229293,1.2790202634812358,-0.9394126220025398,0.3031998834087645,-0.0035420334594375167,-0.7714436670004914,1.560654798970188,1.3298841932190317
ymlfiles\Case_239_H1_T408_dir135_linhigh.yml,1,4.08,2.8936,135,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.04653392737152658,0.2830584262474028,0.17644334883322907,-0.7664560079574585,1.5026179251841216,0.7257140559770545,-0.9388590203854773,0.3058231499386484,-0.0014361762821142974,-0.7564932265924718,1.437150479788395,0.7058497168469323
ymlfiles\Case_240_H1_T408_dir180_linhigh.yml,1,4.08,2.8936,180,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.05802704681256866,0.851803682275993,4.296117492209752e-05,-0.7289468050003052,4.144788453474579,-0.001853062755217857,-0.9397325952356612,0.30557655692804636,-0.002047790696296164,-0.7120073559958422,3.6965797319788534,-0.0018788354385883155
ymlfiles\Case_241_H1_T458_dir0_linhigh.yml,1,4.58,3.2482,0,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.08243241215567541,0.8953368424123048,7.255923954744057e-05,-0.6386061906814575,3.498899085131728,-0.0017400864696228706,-0.9387961833918537,0.30726916926102693,-0.002049685057751819,-0.6177765353298796,3.856104108938316,-0.0017650375400051906
ymlfiles\Case_242_H1_T458_dir45_linhigh.yml,1,4.58,3.2482,45,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.08951021513031024,0.3952718038298292,0.6210991619862886,-0.6255584955215454,1.6957972326966502,2.4264121094857476,-0.9387359467805536,0.3119571109092306,-0.001136675177841661,-0.590772380623044,1.876776690087191,2.4505167607119485
ymlfiles\Case_243_H1_T458_dir90_linhigh.yml,1,4.58,3.2482,90,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.08271284415095823,0.4166374943521673,0.37054602091128674,-0.6752508878707886,1.837795584880746,1.4188408525371552,-0.9389800529413753,0.3026869687670667,-0.005076582936213178,-0.6181760789071933,1.9378368152117011,1.4679698934178826
ymlfiles\Case_244_H1_T458_dir135_linhigh.yml,1,4.58,3.2482,135,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.08477795141607024,0.2917769310886068,0.20180100518000677,-0.622711718082428,1.4884988569526476,0.8183783786729714,-0.9384573437339729,0.30655177366119246,-0.0019102417848859664,-0.6088614875578279,1.4681804892697197,0.7993497224612722
ymlfiles\Case_245_H1_T458_dir180_linhigh.yml,1,4.58,3.2482,180,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.09759284620197628,0.9638677284132344,8.031646390765792e-05,-0.5877658128738403,3.995001551202553,-0.0017225354389405333,-0.9392039652659937,0.30522384091536453,-0.002048931651343016,-0.559075649851126,4.120349803445541,-0.0017354128528815444
ymlfiles\Case_246_H2_T358_dir0_linhigh.yml,2,3.58,2.539,0,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.05188604413797675,1.4173118834312106,7.363434834037629e-05,-0.7255558371543884,5.818544665719598,-0.0015080835906343328,-0.9426891334421105,0.3028425367057468,-0.0020370364413286835,-0.7369204219201175,5.97719123992253,-0.0017448697250942876
ymlfiles\Case_247_H2_T358_dir45_linhigh.yml,2,3.58,2.539,45,linhigh,linhigh,linhigh,6.5,1,300,300,325,200,0.04426637469390863,0.6081918362661651,0.8412089223182183,-0.7757331132888794,3.0089465640782644,3.668706339078119,-0.9420780945872819,0.3092130703660173,0.00441699825590448,-0.7669103216705455,2.7415847386900634,3.359947417798444
