filename,Hs,Tp,Tz,Direction,Damp_Heave,Damp_Roll,Damp_Pitch,Lin_Heave,Quad_Heave,Lin_Roll,Quad_Roll,Lin_Pitch,Quad_Pitch,Std Z,Std pitch,Std roll,Mean Z,Mean pitch,Mean roll,MPM Z,MPM pitch,MPM roll
ymlfiles\Case_672_H4_T12_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,12.0,9.3023,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.8435544555127384,1.1782543214703098,3.1615460064599783,-0.011363843834420278,0.4246792486310644,-0.005947150712755822,3.13351146218702,4.90618142777993,11.844408339790075
ymlfiles\Case_673_H4_T12_dir135_heavelow_pitchlow_rolllow.yml,4,12.0,9.3023,135,low,low,low,1.0,1.0,100,300.0,150,200,0.8563216184230291,1.7959947487882337,2.0293928079104213,-0.10858368144988514,0.5921135819244581,0.029457077104788208,3.0843253464808873,7.384715892386798,7.639921800182332
ymlfiles\Case_674_H4_T12_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,12.0,9.3023,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.8457289274912113,1.7268876675277562,1.9581168355314076,-0.11129494034728739,0.5971206443279716,0.02281578012727831,3.040372569220192,7.12655279884021,7.364598910075522
ymlfiles\Case_675_H4_T12_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,12.0,9.3023,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.8524433733907745,1.7786739271466279,2.0155772579793987,-0.10955865476684674,0.5937929528521207,0.02631506600377667,3.068231850446338,7.32051774761787,7.585920205555615
ymlfiles\Case_676_H4_T12_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,12.0,9.3023,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.8501133266632557,1.7497065135155547,1.9800322778605968,-0.11033038841548677,0.5953826115609744,0.02452283919164479,3.058554851682207,7.211457682669225,7.450346724022187
ymlfiles\Case_677_H4_T12_dir180_heavelow_pitchlow_rolllow.yml,4,12.0,9.3023,180,low,low,low,1.0,1.0,100,300.0,150,200,0.9071912187731058,3.9235198454627835,0.0003767079872112353,-0.08101648858455678,0.37581077366966864,-0.0023618058301388576,3.305040205056549,15.246071264105641,-0.0009334572425892869
ymlfiles\Case_678_H4_T12_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,12.0,9.3023,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.8961465275847663,3.7605843795312803,0.0003791759232313651,-0.08373964342616234,0.3867300729479216,-0.0023556928587701634,3.2599522385986237,14.643206860737672,-0.0009199840528391235
ymlfiles\Case_679_H4_T12_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,12.0,9.3023,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.9027999394196695,3.8369122294665847,0.00039713954202323556,-0.08245407818613504,0.38224356359770834,-0.0023549072429925877,3.287212332413585,14.92577825293031,-0.0008500496364184389
ymlfiles\Case_680_H4_T12_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,12.0,9.3023,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.9005919513553634,3.7971931684814906,0.00037011502161990835,-0.08284235469065926,0.38421947909177206,-0.0023540445235256456,3.277898254177067,14.778722057393722,-0.0009516675041099192
ymlfiles\Case_681_H6_T9_dir0_heavelow_pitchlow_rolllow.yml,6,9.0,6.9767,0,low,low,low,1.0,1.0,100,300.0,150,200,0.9460979168001404,4.092133645467345,0.0008285182027604419,-0.006854251734364616,-0.038461158858988306,-0.002319991525357039,3.569494082054692,15.515199831605607,0.0008354956793332406
ymlfiles\Case_682_H6_T9_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.0,6.9767,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.9264201964513125,3.9725428815380126,0.0008310313331128011,-0.006555435517552136,-0.02252344478630725,-0.002301546128363748,3.4946340361994923,15.09096844317344,0.0008715401149774994
ymlfiles\Case_683_H6_T9_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.0,6.9767,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.9352209271764351,4.02327018411994,0.0008757240270573214,-0.006023125918942992,-0.025774335160572488,-0.0023564264679100774,3.5288181893357433,15.272292455249804,0.0009708807808491361
ymlfiles\Case_684_H6_T9_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.0,6.9767,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.9327801295140106,3.995979458483455,0.0009660607193295615,-0.006239942849997731,-0.02575424432244668,-0.0023292999145901683,3.5191807523154646,15.173110895993833,0.0013442023842884796
ymlfiles\Case_685_H6_T9_dir45_heavelow_pitchlow_rolllow.yml,6,9.0,6.9767,45,low,low,low,1.0,1.0,100,300.0,150,200,1.068232929096367,4.086200370874483,6.695742139878591,-0.01818304593825967,0.0752909210598206,-0.03417439565298325,4.024704955361377,15.548240336670984,25.369841162854343
ymlfiles\Case_686_H6_T9_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.0,6.9767,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0484203454794472,3.9620310501847684,6.404091874130219,-0.017764507333980682,0.08496482913471334,-0.037904289734616944,3.9486310378094878,15.090126279590992,24.26714206714254
ymlfiles\Case_687_H6_T9_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.0,6.9767,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0559613631236002,4.027551247928806,6.491912775796884,-0.017058617830680967,0.08227358640506527,-0.0377504830660283,3.979385798481903,15.33312046850134,24.594206399308575
ymlfiles\Case_688_H6_T9_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.0,6.9767,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0541585709376997,3.9896384089160586,6.497853292465956,-0.017412015707716284,0.08293439110336331,-0.03796345887057071,3.9713436796223602,15.190219374900684,24.619094894152212
ymlfiles\Case_689_H6_T9_dir90_heavelow_pitchlow_rolllow.yml,6,9.0,6.9767,90,low,low,low,1.0,1.0,100,300.0,150,200,1.022674348906955,2.7031513802220113,6.122545508555,-0.006911368310928997,0.3428544910915469,0.16715303904965034,3.861236795217477,10.634628074231824,23.311880807883327
ymlfiles\Case_690_H6_T9_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.0,6.9767,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.002968466901504,2.5857116963131928,5.866846118190344,-0.006842034928344588,0.33713574149941083,0.155695151335808,3.7855228369537155,10.183697729137945,22.337486454421988
ymlfiles\Case_691_H6_T9_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.0,6.9767,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.011323315456341,2.6554340026977794,5.968638960513155,-0.007066505753017295,0.34162447092902776,0.15467345256981826,3.8175192432716907,10.451722529326666,22.7200868640953
ymlfiles\Case_692_H6_T9_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.0,6.9767,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0090689428622386,2.6183411600824633,5.9478389324449195,-0.006906050561796398,0.3400292211033701,0.15844760192357507,3.8087352935712993,10.309868960413397,22.645223113680583
ymlfiles\Case_693_H6_T9_dir135_heavelow_pitchlow_rolllow.yml,6,9.0,6.9767,135,low,low,low,1.0,1.0,100,300.0,150,200,1.0040323498886259,4.029394585540367,3.584890414135807,-0.041946572360141925,0.39790256125512863,0.23283366242831946,3.756312712626598,15.670338213324264,13.77169680040926
ymlfiles\Case_694_H6_T9_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.0,6.9767,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.9843192345064105,3.856753705896591,3.4400195503011712,-0.047457687535056345,0.4093046734458725,0.19362485752842049,3.6750050098520934,15.032784383777864,13.184632977777975
ymlfiles\Case_695_H6_T9_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.0,6.9767,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.9933040480958719,3.9322005730316967,3.5360952316875522,-0.04600292818521556,0.40373758375949725,0.2068454451687544,3.7114660802914634,15.310145208094577,13.561426437632845
ymlfiles\Case_696_H6_T9_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.0,6.9767,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.9908591158201213,3.8932865437623034,3.4858866947072364,-0.04616515752265597,0.40658901638024647,0.20266182981143305,3.7018504402167522,15.167035154313918,13.367622936586878
ymlfiles\Case_697_H6_T9_dir180_heavelow_pitchlow_rolllow.yml,6,9.0,6.9767,180,low,low,low,1.0,1.0,100,300.0,150,200,1.1116473530648123,8.501289589632366,0.0008303212818988546,-0.06077128747784073,0.30905700558050914,-0.002420677961938143,4.148242062590045,32.614690025685306,0.0007454707548383514
ymlfiles\Case_698_H6_T9_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.0,6.9767,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0908151103089812,8.186186081113531,0.0007687476065703218,-0.06265852662592483,0.3142462206273469,-0.0024026713521165736,4.066141961945473,31.43032846854252,0.0005305556242279972
ymlfiles\Case_699_H6_T9_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.0,6.9767,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0985443467153955,8.161271917514618,0.0007632872408713255,-0.06060515283121604,0.318790829436581,-0.0024198923163504427,4.098348717220197,31.340173157755455,0.00048640814754494395
ymlfiles\Case_700_H6_T9_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.0,6.9767,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.096932304019939,8.187485362853565,0.0006948428170492235,-0.06147848042847739,0.31745039212938925,-0.0023994915982955534,4.091372394120748,31.43847127167173,0.00024944727726872694
ymlfiles\Case_701_H6_T9p5_dir0_heavelow_pitchlow_rolllow.yml,6,9.5,7.3643,0,low,low,low,1.0,1.0,100,300.0,150,200,0.9966280564074305,4.09266632470805,0.0008782262214975437,-0.010048390455726492,-0.03161466341317938,-0.002299594349287397,3.7480620418374,15.484971348049802,0.0010482719478477147
ymlfiles\Case_702_H6_T9p5_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.5,7.3643,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.977609362085885,3.9817894040780955,0.0009590874386097313,-0.009801710093034523,-0.01648679881649737,-0.002268039829322343,3.6755303016609298,15.085279437076618,0.0013975817912845927
ymlfiles\Case_703_H6_T9p5_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.5,7.3643,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.9855208015298627,4.031709360579609,0.000951278194322344,-0.009144458985491462,-0.0181034914092618,-0.002334320873070293,3.7068686612428907,15.26898418603716,0.0012740775748525611
ymlfiles\Case_704_H6_T9p5_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.5,7.3643,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.983486250737246,4.004735482445778,0.0008577155180784326,-0.009421950098831447,-0.018991170692400475,-0.002353631600963368,3.6984924116023374,15.16980285004145,0.0009028999631438936
ymlfiles\Case_705_H6_T9p5_dir45_heavelow_pitchlow_rolllow.yml,6,9.5,7.3643,45,low,low,low,1.0,1.0,100,300.0,150,200,1.1134405088558617,3.936405771797364,6.410581244116588,-0.01864221783893937,0.09318508011806502,-0.09540896535678917,4.183312624812318,14.96936387978492,24.18265407361768
ymlfiles\Case_706_H6_T9p5_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.5,7.3643,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0941836297614291,3.8280709216209305,6.147650932361513,-0.017830818590596022,0.09793301052415188,-0.09303117689306228,4.109564496077761,14.564700612543087,23.189265886959348
ymlfiles\Case_707_H6_T9p5_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.5,7.3643,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.1013067792239999,3.8897907796783646,6.238576774320325,-0.01693103789964256,0.09681667518769636,-0.09552593121135508,4.138760720498656,14.796831482190079,23.531124201245227
ymlfiles\Case_708_H6_T9p5_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.5,7.3643,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0996729370337897,3.853830523169184,6.232328620164727,-0.01746962321846679,0.09715074341057055,-0.09470764742325538,4.131342724270704,14.661267160733427,23.51206959287016
ymlfiles\Case_709_H6_T9p5_dir90_heavelow_pitchlow_rolllow.yml,6,9.5,7.3643,90,low,low,low,1.0,1.0,100,300.0,150,200,1.0661288169524594,2.584877826837793,5.984158161933249,-0.006742175857725904,0.3645468126328173,0.14379827432716136,4.015056802461091,10.19457901381375,22.720705525906812
ymlfiles\Case_710_H6_T9p5_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.5,7.3643,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0471523854255227,2.4749976810494716,5.755408608070177,-0.006288256139065478,0.35409556273009496,0.13730489421525308,3.9425727104164077,9.77376386995778,21.849951818311233
ymlfiles\Case_711_H6_T9p5_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.5,7.3643,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0549487863693596,2.541965501260045,5.854018347410879,-0.0063886893433153695,0.36112834970970037,0.1340562867234756,3.972324397658238,10.030386424851597,22.221233663456914
ymlfiles\Case_712_H6_T9p5_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.5,7.3643,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0528982683251455,2.5056486924395434,5.82781468215956,-0.006367426162329029,0.35889136083439455,0.13845542629888405,3.9643843722669243,9.893325981024228,22.125513254329963
ymlfiles\Case_713_H6_T9p5_dir135_heavelow_pitchlow_rolllow.yml,6,9.5,7.3643,135,low,low,low,1.0,1.0,100,300.0,150,200,1.0475221821495746,3.8177506262764265,3.6138589147528974,-0.04137190493093018,0.383957705730618,0.21470055890747453,3.909331929125813,14.832287204201888,13.837217565168451
ymlfiles\Case_714_H6_T9p5_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.5,7.3643,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0292306123102792,3.6689094068009074,3.4809608726929047,-0.045961508698623955,0.39463736247645853,0.1823353941706577,3.8348692534064637,14.281197300659805,13.303148427707066
ymlfiles\Case_715_H6_T9p5_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.5,7.3643,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0374360254488786,3.737648947311593,3.569858616123758,-0.0448792328563437,0.38937117422447515,0.19119066939320298,3.8675655438149663,14.535321237188473,13.648625454352638
ymlfiles\Case_716_H6_T9p5_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.5,7.3643,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0352510107144086,3.7015110366693063,3.5225237222731725,-0.04499841974398381,0.3920444737270143,0.18854365631174563,3.858757518036532,14.40124082784857,13.466019863732614
ymlfiles\Case_717_H6_T9p5_dir180_heavelow_pitchlow_rolllow.yml,6,9.5,7.3643,180,low,low,low,1.0,1.0,100,300.0,150,200,1.1554931906701902,8.049923263780162,0.0007249838069024499,-0.05791732894955655,0.21918425632966168,-0.002386854409489732,4.303485203189098,30.74441208347722,0.0003751025793217546
ymlfiles\Case_718_H6_T9p5_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.5,7.3643,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.1353892618333887,7.770051317693104,0.0007115092613336359,-0.05882788410490471,0.22685655910460129,-0.002482505716583754,4.225227614183486,29.69390323064295,0.00022016997147587553
ymlfiles\Case_719_H6_T9p5_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.5,7.3643,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.1424469678238456,7.768309445425719,0.000885381259004073,-0.05625240769147093,0.22755257323524086,-0.0023835137356349933,4.25541301308827,29.687993389895638,0.0009898728966505365
ymlfiles\Case_720_H6_T9p5_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.5,7.3643,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.1410770211231696,7.779663458329867,0.0006823362786362998,-0.0574097677542066,0.22788307725749946,-0.002363400798270504,4.248841061644411,29.731382712254646,0.00023837240981896103
ymlfiles\Case_721_H6_T10_dir0_heavelow_pitchlow_rolllow.yml,6,10.0,7.7519,0,low,low,low,1.0,1.0,100,300.0,150,200,1.0342545281193414,3.958114957109539,0.000949893048894623,-0.00925979043668637,-0.027845116882643007,-0.0023264190226742498,3.87835846291915,14.945313041402795,0.0012876074532621176
ymlfiles\Case_722_H6_T10_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,10.0,7.7519,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0159628118235469,3.8619291882132005,0.0011440540593979055,-0.009106952466076715,-0.016480337330760774,-0.0023570684163758283,3.8083591978149762,14.596796096370873,0.0019899777212723157
ymlfiles\Case_723_H6_T10_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,10.0,7.7519,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.023137792945293,3.908218853197635,0.0008755251758943796,-0.008224540569985091,-0.01628783381697941,-0.0023084025166234686,3.837136301020573,14.768925082475153,0.0010176627674033838
ymlfiles\Case_724_H6_T10_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,10.0,7.7519,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0213976553343955,3.882978403015986,0.001143368614164798,-0.008613539475435986,-0.01795615497512245,-0.0023291863720832965,3.8297409934378357,14.673370579096607,0.002021404490529869
ymlfiles\Case_725_H6_T10_dir45_heavelow_pitchlow_rolllow.yml,6,10.0,7.7519,45,low,low,low,1.0,1.0,100,300.0,150,200,1.1445879754650052,3.729800263365904,6.034436209161836,-0.01177274561927628,0.07196056907869629,-0.10708248973250403,4.293418846165174,14.15339919917225,22.731974989293025
ymlfiles\Case_726_H6_T10_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,10.0,7.7519,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.1262772966875054,3.635489160390901,5.802077502532795,-0.010943518306260322,0.07286924727459665,-0.10309722694573303,4.223598851290574,13.79667966290292,21.857720772508834
ymlfiles\Case_727_H6_T10_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,10.0,7.7519,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.1329760382159682,3.6935220317509723,5.890997431310839,-0.009936823157446796,0.07383228145863638,-0.10846718518250165,4.251322869677633,14.018288426048127,22.18770503024769
ymlfiles\Case_728_H6_T10_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,10.0,7.7519,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.1314702157814456,3.6595414706989633,5.876609384623229,-0.010563364876676144,0.073790304301839,-0.10589072710789542,4.244266224333569,13.88995685449201,22.137029863535833
ymlfiles\Case_729_H6_T10_dir90_heavelow_pitchlow_rolllow.yml,6,10.0,7.7519,90,low,low,low,1.0,1.0,100,300.0,150,200,1.0974340111236556,2.458669899188149,5.670266457676163,-0.00457768963910661,0.3537107735893225,0.14668178973560872,4.122012408702933,9.70537035065258,21.50751453161828
ymlfiles\Case_730_H6_T10_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,10.0,7.7519,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0793522624107588,2.35734702124614,5.472570686182912,-0.004160956167581273,0.3435172265745836,0.14394107238331658,4.053213582214381,9.311132652945608,20.756402597300255
ymlfiles\Case_731_H6_T10_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,10.0,7.7519,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0866137422302755,2.4202533577407355,5.564458186266873,-0.004046219162433162,0.3511695414249963,0.13910488839983648,4.08136499605525,9.558087806317953,21.100115018322587
ymlfiles\Case_732_H6_T10_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,10.0,7.7519,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0847926918370705,2.386565275583788,5.535308822128423,-0.004103167769250174,0.34802280281274534,0.1439907013659792,4.074215242024881,9.4272399257335,20.99153352247603
ymlfiles\Case_733_H6_T10_dir135_heavelow_pitchlow_rolllow.yml,6,10.0,7.7519,135,low,low,low,1.0,1.0,100,300.0,150,200,1.0802798682323518,3.566155307529782,3.5453174159113408,-0.03444664420020477,0.37553009913097674,0.20818283335503104,4.027884545674434,13.860084338018305,13.55059604605864
ymlfiles\Case_734_H6_T10_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,10.0,7.7519,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0630271587271567,3.4396837437468184,3.4262079366531335,-0.0381529026551443,0.3835969418412731,0.18027255956998312,3.9583424164778247,13.391358625967063,13.072130136117098
ymlfiles\Case_735_H6_T10_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,10.0,7.7519,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.070757906602535,3.500813064866628,3.5072011902777485,-0.037495875348438436,0.3800836576508828,0.1873096606230628,3.9890285177366906,13.617562001267636,13.385492496285227
ymlfiles\Case_736_H6_T10_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,10.0,7.7519,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0687275916271195,3.468990873752092,3.463935461141617,-0.03731487975059485,0.38153244044416273,0.18633529744242988,3.98109611754018,13.497961317493525,13.220150945832765
ymlfiles\Case_737_H6_T10_dir180_heavelow_pitchlow_rolllow.yml,6,10.0,7.7519,180,low,low,low,1.0,1.0,100,300.0,150,200,1.1818804969519079,7.551528066321802,0.0008241297793219438,-0.04218078751823498,0.1420519465707908,-0.0023843169241056263,4.405937555005957,28.75809754472338,0.0007576196716646872
ymlfiles\Case_738_H6_T10_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,10.0,7.7519,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.1628080275491477,7.301686291301221,0.0007429250945443109,-0.042934203571473685,0.1481772152406362,-0.00238293840999251,4.331318541643876,27.8174629571732,0.0004423535439584715
ymlfiles\Case_739_H6_T10_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,10.0,7.7519,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.1695563769893496,7.3157174231194535,0.0007459056774977414,-0.04044396715923559,0.14762283868384016,-0.0023816296248871925,4.360244952310873,27.87007868134011,0.00046140594061396933
ymlfiles\Case_740_H6_T10_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,10.0,7.7519,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.1682125033404824,7.3168596203122,0.0006811065422739114,-0.04149919111217125,0.14828399686435584,-0.002372205772531075,4.353346728526558,27.87359583523776,0.00022334815036987752
ymlfiles\Case_741_H6_T11_dir0_heavelow_pitchlow_rolllow.yml,6,11.0,8.5271,0,low,low,low,1.0,1.0,100,300.0,150,200,1.1066611528070893,3.7377873970984696,0.0014167888561793856,-0.0070797748602031245,-0.05886320084547191,-0.002327106668594503,4.132844392915162,14.012480182315395,0.003054546697410339
ymlfiles\Case_742_H6_T11_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,11.0,8.5271,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0898865263945259,3.6562929605687846,0.0010179653391564575,-0.007256535281293456,-0.049297321230850226,-0.002342626954563843,4.06696719653988,13.717705594029566,0.0015262422395672793
ymlfiles\Case_743_H6_T11_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,11.0,8.5271,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0962666558698524,3.700387499916485,0.0009506969560771689,-0.00595098450643894,-0.048867812098247136,-0.0023259240651753907,4.094282739635187,13.880873851638817,0.0012834259037931978
ymlfiles\Case_744_H6_T11_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,11.0,8.5271,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0947715524077586,3.6760518017410737,0.001200730074401496,-0.006563459881941043,-0.05032833976218741,-0.002322019617821766,4.087271507390315,13.790256353213723,0.0022386810859389384
ymlfiles\Case_745_H6_T11_dir45_heavelow_pitchlow_rolllow.yml,6,11.0,8.5271,45,low,low,low,1.0,1.0,100,300.0,150,200,1.2052972532242943,3.3864381161606003,5.424599396069586,-0.006635746792656804,0.0480841081491881,-0.07829459060914278,4.508116093204678,12.797620160807874,20.421924760283517
ymlfiles\Case_746_H6_T11_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,11.0,8.5271,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.1888208897986774,3.309336278742926,5.225094182400103,-0.006181093415459538,0.04578798900270749,-0.07497925217041926,4.444276699482153,12.506513397702479,19.675660591155946
ymlfiles\Case_747_H6_T11_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,11.0,8.5271,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.1950615541477336,3.361608787698895,5.315226911034189,-0.004992265604057094,0.04779277337712337,-0.07959582168704019,4.470557921868171,12.70384936250298,20.008405642845247
ymlfiles\Case_748_H6_T11_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,11.0,8.5271,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.193619966894939,3.33076105771944,5.2892447154907325,-0.005634489474144589,0.04727915968559967,-0.07723045773875764,4.463942073846103,12.586457680065028,19.91146713100369
ymlfiles\Case_749_H6_T11_dir90_heavelow_pitchlow_rolllow.yml,6,11.0,8.5271,90,low,low,low,1.0,1.0,100,300.0,150,200,1.157979966297102,2.2103451070238793,5.171877878713284,-0.005744954824763166,0.32532181754860945,0.15707538127176113,4.327852739811708,8.739800883694855,19.599513115698233
ymlfiles\Case_750_H6_T11_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,11.0,8.5271,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.1415389586855917,2.116876877456871,5.01066641258331,-0.005593655596404729,0.31835314943332566,0.15722553457700336,4.264805383470082,8.3762176966766,18.98677904750235
